gene_id	gene_name	vtype	group	chrom	start_x	end_x	arm	cytoband	biotype	n_samples	vtypes	mid	win_start	win_end	A_log2r	B_log2r	diff	A_cn	B_cn
ENSG00000253625	IGKV2-23	SV	GroupA	2	89172022	89172553	p	2p1	IG_V_pseudogene	1	DEL	89172287	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000241294	IGKV2-24	SV	GroupA	2	89176328	89177160	p	2p1	IG_V_gene	1	DEL	89176744	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000254098	IGKV2-26	SV	GroupA	2	89196096	89196829	p	2p1	IG_V_pseudogene	1	DEL	89196462	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000244116	IGKV2-28	SV	GroupA	2	89221698	89222461	p	2p1	IG_V_gene	1	DEL	89222079	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000253998	IGKV2-29	SV	GroupA	2	89234174	89234912	p	2p1	IG_V_pseudogene	1	DEL	89234543	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000243238	IGKV2-30	SV	GroupA	2	89244781	89245596	p	2p1	IG_V_gene	1	DEL	89245188	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000253202	IGKV3-25	SV	GroupA	2	89192500	89192752	p	2p1	IG_V_pseudogene	1	DEL	89192626	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000253999	IGKV3D-31	SV	GroupA	2	89929701	89930202	p	2p1	IG_V_pseudogene	1	DEL	89929951	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000253501	IGKV3D-34	SV	GroupA	2	89906757	89907246	p	2p1	IG_V_pseudogene	1	DEL	89907001	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000211611	IGKV6-21	SV	GroupA	2	89159751	89160366	p	2p1	IG_V_gene	1	DEL	89160058	89000000	90000000	-3.0000	3.0000	6.0000	deep loss / LOH	high amp (≥4 copies)
ENSG00000279124	IGSF3P1	SV	GroupA	13	18279320	18309934	q	13q1	unprocessed_pseudogene	1	DEL	18294627	18000000	19000000	-2.6735	-3.0000	-0.3265	deep loss / LOH	deep loss / LOH
ENSG00000243646	IL10RB	SV	GroupA	21	33266367	33311420	q	21q3	protein_coding	1	DEL	33288893	33000000	34000000	2.8030	3.0000	0.1970	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000223799	IL10RB-DT	SV	GroupA	21	33263873	33266296	q	21q3	lncRNA	1	DEL	33265084	33000000	34000000	2.8030	3.0000	0.1970	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000177663	IL17RA	SV	GroupA	22	17084954	17115693	q	22q1	protein_coding	1	DEL	17100323	17000000	18000000	2.0409	2.7361	0.6952	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000144730	IL17RD	SV	GroupA	3	57089982	57170306	p	3p4	protein_coding	1	DEL	57130144	57000000	58000000	1.8164	2.4403	0.6239	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000016402	IL20RA	SV	GroupA	6	136999971	137045180	q	6q8	protein_coding	1	DEL	137022575	137000000	138000000	-1.1789	-1.7527	-0.5738	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000091181	IL5RA	SV	GroupA	3	3066324	3126613	p	3p9	protein_coding	1	DEL	3096468	3000000	4000000	-0.5283	0.4632	0.9915	mild loss	mild gain
ENSG00000228013	IL6R-AS1	SV	GroupA	1	154402328	154406564	q	1q4	lncRNA	1	DEL	154404446	154000000	155000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232420	IL9RP2	SV	GroupA	10	80394	86265	p	10p4	unprocessed_pseudogene	1	DEL	83329	0	1000000	2.6809	1.5866	-1.0943	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000168556	ING2	SV	GroupA	4	183505058	183512429	q	4q14	protein_coding	1	DEL	183508743	183000000	184000000	0.6840	-0.0558	-0.7399	gain (~3 copies)	diploid
ENSG00000274049	INO80B-WBP1	SV	GroupA	2	74455088	74460884	p	2p2	protein_coding	1	DEL	74457986	74000000	75000000	2.3795	2.8128	0.4334	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000151689	INPP1	SV	GroupA	2	190343570	190371665	q	2q10	protein_coding	1	DEL	190357617	190000000	191000000	2.5154	1.3740	-1.1414	high amp (≥4 copies)	gain (~3 copies)
ENSG00000148384	INPP5E	SV	GroupA	9	136428619	136439845	q	9q10	protein_coding	1	DEL	136434232	136000000	137000000	2.2394	3.0000	0.7606	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000127054	INTS11	SV	GroupA	1	1311585	1324687	p	1p13	protein_coding	1	DEL	1318136	1000000	2000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000138785	INTS12	SV	GroupA	4	105682627	105895986	q	4q6	protein_coding	1	DEL	105789306	105000000	106000000	1.9057	2.1079	0.2022	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000290545	INTS4P1	SV	GroupA	7	65141032	65234216	q	7q1	lncRNA	1	DEL	65187624	65000000	66000000	1.3126	2.9148	1.6022	gain (~3 copies)	high amp (≥4 copies)
ENSG00000185085	INTS5	SV	GroupA	11	62646848	62653302	q	11q1	protein_coding	1	DEL	62650075	62000000	63000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000068745	IP6K2	SV	GroupA	3	48688003	48740353	p	3p5	protein_coding	1	DEL	48714178	48000000	49000000	2.7743	3.0000	0.2257	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000117408	IPO13	SV	GroupA	1	43946950	43968022	p	1p8	protein_coding	1	DEL	43957486	43000000	44000000	1.4429	1.5885	0.1456	gain (~3 copies)	high amp (≥4 copies)
ENSG00000229972	IQCF3	SV	GroupA	3	51826883	51833389	p	3p4	protein_coding	1	DEL	51830136	51000000	52000000	2.1498	2.8753	0.7255	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000224792	IQCF4P	SV	GroupA	3	51817603	51819635	p	3p4	transcribed_unitary_pseudogene	1	DEL	51818619	51000000	52000000	2.1498	2.8753	0.7255	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000214686	IQCF6	SV	GroupA	3	51778561	51779241	p	3p4	protein_coding	1	DEL	51778901	51000000	52000000	2.1498	2.8753	0.7255	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000185507	IRF7	SV	GroupA	11	612553	615983	p	11p6	protein_coding	1	DEL	614268	0	1000000	2.8783	3.0000	0.1217	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000213928	IRF9	SV	GroupA	14	24161234	24168043	q	14q1	protein_coding	1	DEL	24164638	24000000	25000000	1.9755	2.9363	0.9607	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000136003	ISCU	SV	GroupA	12	108562582	108569368	q	12q8	protein_coding	1	DEL	108565975	108000000	109000000	1.9150	2.8226	0.9076	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000143319	ISG20L2	SV	GroupA	1	156721891	156728766	q	1q4	protein_coding	1	DEL	156725328	156000000	157000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000240682	ISY1	SV	GroupA	3	129127415	129161063	q	3q4	protein_coding	1	DEL	129144239	129000000	130000000	2.6507	3.0000	0.3493	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232788	ITGA6-AS1	SV	GroupA	2	172464262	172466022	q	2q8	lncRNA	1	DEL	172465142	172000000	173000000	1.7086	0.8303	-0.8783	high amp (≥4 copies)	gain (~3 copies)
ENSG00000160255	ITGB2	SV	GroupA	21	44885953	44931989	q	21q4	protein_coding	1	DEL	44908971	44000000	45000000	2.3572	3.0000	0.6428	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000086544	ITPKC	SV	GroupA	19	40717112	40740860	q	19q2	protein_coding	1	DEL	40728986	40000000	41000000	2.5896	3.0000	0.4104	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000128928	IVD	SV	GroupA	15	40405485	40435947	q	15q3	protein_coding	1	DEL	40420716	40000000	41000000	1.7842	2.5932	0.8090	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000043143	JADE2	SV	GroupA	5	134524312	134583230	q	5q9	protein_coding	1	DEL	134553771	134000000	135000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232593	KANTR	SV	GroupA	X	53094142	53170914	p	Xp1	protein_coding	1	DEL	53132528	53000000	54000000	2.3529	2.3324	-0.0205	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000108773	KAT2A	SV	GroupA	17	42113111	42121367	q	17q2	protein_coding	1	DEL	42117239	42000000	43000000	2.9274	3.0000	0.0726	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000283239	KBTBD11-OT1	SV	GroupA	8	1763888	1958627	p	8p5	protein_coding	1	DEL	1861257	1000000	2000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000162728	KCNJ9	SV	GroupA	1	160081538	160090563	q	1q4	protein_coding	1	DEL	160086050	160000000	161000000	3.0000	2.2914	-0.7086	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000239435	KCNMB3P1	SV	GroupA	22	16575363	16582707	q	22q1	transcribed_unprocessed_pseudogene	1	DEL	16579035	16000000	17000000	-3.0000	-1.6090	1.3910	deep loss / LOH	deep loss / LOH
ENSG00000105642	KCNN1	SV	GroupA	19	17951293	18000085	p	19p1	protein_coding	1	DEL	17975689	17000000	18000000	2.7582	3.0000	0.2418	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000110906	KCTD10	SV	GroupA	12	109448655	109477359	q	12q8	protein_coding	1	DEL	109463007	109000000	110000000	1.3074	1.6269	0.3195	gain (~3 copies)	high amp (≥4 copies)
ENSG00000247735	KCTD13-DT	SV	GroupA	16	29926836	29928933	p	16p1	lncRNA	1	DEL	29927884	29000000	30000000	2.1844	2.3604	0.1760	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000155729	KCTD18	SV	GroupA	2	200488958	200519784	q	2q11	protein_coding	1	DEL	200504371	200000000	201000000	1.4525	0.6263	-0.8263	gain (~3 copies)	gain (~3 copies)
ENSG00000112078	KCTD20	SV	GroupA	6	36442767	36491143	p	6p3	protein_coding	1	DEL	36466955	36000000	37000000	2.7249	2.9376	0.2127	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000243335	KCTD7	SV	GroupA	7	66628881	66649067	q	7q1	protein_coding	1	DEL	66638974	66000000	67000000	1.4890	2.9852	1.4963	gain (~3 copies)	high amp (≥4 copies)
ENSG00000183783	KCTD8	SV	GroupA	4	44173903	44448809	p	4p1	protein_coding	1	DEL	44311356	44000000	45000000	0.0473	-1.5892	-1.6366	diploid	deep loss / LOH
ENSG00000100196	KDELR3	SV	GroupA	22	38468078	38483447	q	22q3	protein_coding	1	DEL	38475762	38000000	39000000	2.6310	3.0000	0.3690	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000117139	KDM5B	SV	GroupA	1	202724495	202808487	q	1q8	protein_coding	1	DEL	202766491	202000000	203000000	1.6363	1.5875	-0.0487	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235262	KDM5C-IT1	SV	GroupA	X	53212408	53214679	p	Xp1	lncRNA	1	DEL	53213543	53000000	54000000	2.3529	2.3324	-0.0205	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000079999	KEAP1	SV	GroupA	19	10486125	10503558	p	19p2	protein_coding	1	DEL	10494841	10000000	11000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000100441	KHNYN	SV	GroupA	14	24429286	24441843	q	14q1	protein_coding	1	DEL	24435564	24000000	25000000	1.9755	2.9363	0.9607	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000142687	KIAA0319L	SV	GroupA	1	35393883	35557950	p	1p9	protein_coding	1	DEL	35475916	35000000	36000000	2.8777	2.3381	-0.5397	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000250423	KIAA1210	SV	GroupA	X	119078635	119150579	q	Xq6	protein_coding	1	DEL	119114607	119000000	120000000	2.7388	3.0000	0.2612	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000162522	KIAA1522	SV	GroupA	1	32741830	32774970	p	1p10	protein_coding	1	DEL	32758400	32000000	33000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000118193	KIF14	SV	GroupA	1	200551497	200620751	q	1q8	protein_coding	1	DEL	200586124	200000000	201000000	0.8752	-0.0770	-0.9522	gain (~3 copies)	diploid
ENSG00000121621	KIF18A	SV	GroupA	11	28020619	28108156	p	11p3	protein_coding	1	DEL	28064387	28000000	29000000	0.0382	-0.2287	-0.2669	diploid	diploid
ENSG00000166813	KIF7	SV	GroupA	15	89608789	89663086	q	15q8	protein_coding	1	DEL	89635937	89000000	90000000	1.5627	1.9149	0.3522	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000246451	KLC1-AS1	SV	GroupA	14	103682362	103684015	q	14q9	lncRNA	1	DEL	103683188	103000000	104000000	2.4067	3.0000	0.5933	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000105610	KLF1	SV	GroupA	19	12884422	12887201	p	19p2	protein_coding	1	DEL	12885811	12000000	13000000	2.8260	3.0000	0.1740	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000172059	KLF11	SV	GroupA	2	10042849	10054836	p	2p9	protein_coding	1	DEL	10048842	10000000	11000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000127528	KLF2	SV	GroupA	19	16324826	16328685	p	19p1	protein_coding	1	DEL	16326755	16000000	17000000	2.6651	3.0000	0.3349	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000162413	KLHL21	SV	GroupA	1	6590724	6614607	p	1p12	protein_coding	1	DEL	6602665	6000000	7000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000114796	KLHL24	SV	GroupA	3	183635610	183684519	q	3q10	protein_coding	1	DEL	183660064	183000000	184000000	1.9100	2.4736	0.5636	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000119771	KLHL29	SV	GroupA	2	23385179	23708611	p	2p8	protein_coding	1	DEL	23546895	23000000	24000000	1.0843	-0.4696	-1.5539	gain (~3 copies)	mild loss
ENSG00000242522	KLHL6-AS1	SV	GroupA	3	183548735	183552326	q	3q10	lncRNA	1	DEL	183550530	183000000	184000000	1.9100	2.4736	0.5636	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000005483	KMT2E	SV	GroupA	7	104940943	105115019	q	7q5	protein_coding	1	DEL	105027981	105000000	106000000	2.4226	2.9433	0.5207	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000279730	KMT5AP1	SV	GroupA	13	18297554	18298733	q	13q1	processed_pseudogene	1	DEL	18298143	18000000	19000000	-2.6735	-3.0000	-0.3265	deep loss / LOH	deep loss / LOH
ENSG00000110066	KMT5B	SV	GroupA	11	68154863	68213852	q	11q2	protein_coding	1	DEL	68184357	68000000	69000000	2.7767	3.0000	0.2233	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000184445	KNTC1	SV	GroupA	12	122527246	122626396	q	12q9	protein_coding	1	DEL	122576821	122000000	123000000	3.0000	2.4508	-0.5492	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000118162	KPTN	SV	GroupA	19	47475150	47484265	q	19q3	protein_coding	1	DEL	47479707	47000000	48000000	2.6703	3.0000	0.3297	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000111615	KRR1	SV	GroupA	12	75490863	75511636	q	12q4	protein_coding	1	DEL	75501249	75000000	76000000	-1.5634	-1.0078	0.5556	deep loss / LOH	hemizygous loss (~1 copy)
ENSG00000236430	KRT8P29	SV	GroupA	1	203872574	203874187	q	1q9	processed_pseudogene	1	DEL	203873380	203000000	204000000	2.7175	2.1760	-0.5415	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000248971	KRT8P46	SV	GroupA	4	102728746	102730171	q	4q6	processed_pseudogene	1	DEL	102729458	102000000	103000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000263206	KYNUP3	SV	GroupA	17	19208584	19211359	p	17p1	transcribed_unprocessed_pseudogene	1	DEL	19209971	19000000	20000000	2.1071	0.8531	-1.2541	high amp (≥4 copies)	gain (~3 copies)
ENSG00000246366	LACTB2-AS1	SV	GroupA	8	70608577	70663279	q	8q3	lncRNA	1	DEL	70635928	70000000	71000000	3.0000	2.5373	-0.4627	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000130702	LAMA5	SV	GroupA	20	62307955	62367312	q	20q4	protein_coding	1	DEL	62337633	62000000	63000000	2.3526	2.4908	0.1382	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000228812	LAMA5-AS1	SV	GroupA	20	62352970	62356480	q	20q4	lncRNA	1	DEL	62354725	62000000	63000000	2.3526	2.4908	0.1382	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000224468	LAMC1-AS1	SV	GroupA	1	183138402	183141282	q	1q6	lncRNA	1	DEL	183139842	183000000	184000000	2.5423	2.7186	0.1763	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000078081	LAMP3	SV	GroupA	3	183122215	183163839	q	3q10	protein_coding	1	DEL	183143027	183000000	184000000	1.9100	2.4736	0.5636	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000109270	LAMTOR3	SV	GroupA	4	99878336	99894428	q	4q5	protein_coding	1	DEL	99886382	99000000	100000000	1.2906	1.8617	0.5711	gain (~3 copies)	high amp (≥4 copies)
ENSG00000236646	LAMTOR5P1	SV	GroupA	1	62038842	62039111	p	1p7	processed_pseudogene	1	DEL	62038976	62000000	63000000	-0.5396	-0.4242	0.1155	mild loss	mild loss
ENSG00000223734	LAPTM4A-DT	SV	GroupA	2	20052114	20054501	p	2p8	lncRNA	1	DEL	20053307	20000000	21000000	3.0000	2.8048	-0.1952	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000162511	LAPTM5	SV	GroupA	1	30732469	30757774	p	1p10	protein_coding	1	DEL	30745121	30000000	31000000	2.4196	-0.8328	-3.2523	high amp (≥4 copies)	mild loss
ENSG00000224973	LARGE-AS1	SV	GroupA	22	33725007	33750843	q	22q2	lncRNA	1	DEL	33737925	33000000	34000000	0.8491	-1.7333	-2.5824	gain (~3 copies)	deep loss / LOH
ENSG00000232081	LARGE-IT1	SV	GroupA	22	33723832	33724912	q	22q2	lncRNA	1	DEL	33724372	33000000	34000000	0.8491	-1.7333	-2.5824	gain (~3 copies)	deep loss / LOH
ENSG00000002834	LASP1	SV	GroupA	17	38869859	38921770	q	17q2	protein_coding	1	DEL	38895814	38000000	39000000	2.9191	3.0000	0.0809	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000213658	LAT	SV	GroupA	16	28984826	28990784	p	16p1	protein_coding	1	DEL	28987805	28000000	29000000	2.7673	3.0000	0.2327	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000162194	LBHD1	SV	GroupA	11	62662817	62672267	q	11q1	protein_coding	1	DEL	62667542	62000000	63000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000135338	LCA5	SV	GroupA	6	79484991	79537458	q	6q2	protein_coding	1	DEL	79511224	79000000	80000000	1.8583	1.8175	-0.0407	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000172954	LCLAT1	SV	GroupA	2	30447226	30644225	p	2p7	protein_coding	1	DEL	30545725	30000000	31000000	1.2435	1.4971	0.2536	gain (~3 copies)	gain (~3 copies)
ENSG00000164406	LEAP2	SV	GroupA	5	132873444	132875046	q	5q9	protein_coding	1	DEL	132874245	132000000	133000000	1.6439	1.0424	-0.6016	high amp (≥4 copies)	gain (~3 copies)
ENSG00000138795	LEF1	SV	GroupA	4	108047545	108168956	q	4q6	protein_coding	1	DEL	108108250	108000000	109000000	1.9294	2.4254	0.4960	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232021	LEF1-AS1	SV	GroupA	4	108167525	108258037	q	4q6	lncRNA	1	DEL	108212781	108000000	109000000	1.9294	2.4254	0.4960	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000161904	LEMD2	SV	GroupA	6	33771202	33789130	p	6p3	protein_coding	1	DEL	33780166	33000000	34000000	2.8957	3.0000	0.1043	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000104660	LEPROTL1	SV	GroupA	8	30095408	30177208	p	8p2	protein_coding	1	DEL	30136308	30000000	31000000	2.3058	2.3117	0.0059	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000213921	LEUTX	SV	GroupA	19	39776595	39786291	q	19q2	protein_coding	1	DEL	39781443	39000000	40000000	2.5874	3.0000	0.4126	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000187116	LILRA5	SV	GroupA	19	54307070	54313166	q	19q3	protein_coding	1	DEL	54310118	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000186152	LILRP1	SV	GroupA	19	54696604	54700905	q	19q3	unprocessed_pseudogene	1	DEL	54698754	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000170858	LILRP2	SV	GroupA	19	54707916	54713453	q	19q3	transcribed_processed_pseudogene	1	DEL	54710684	54000000	55000000	2.7141	3.0000	0.2859	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000144791	LIMD1	SV	GroupA	3	45555394	45686341	p	3p5	protein_coding	1	DEL	45620867	45000000	46000000	1.3306	1.4570	0.1264	gain (~3 copies)	gain (~3 copies)
ENSG00000230530	LIMD1-AS1	SV	GroupA	3	45676369	45689200	p	3p5	lncRNA	1	DEL	45682784	45000000	46000000	1.3306	1.4570	0.1264	gain (~3 copies)	gain (~3 copies)
ENSG00000203896	LIME1	SV	GroupA	20	63736283	63739103	q	20q4	protein_coding	1	DEL	63737693	63000000	64000000	1.9784	2.3891	0.4107	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000169756	LIMS1	SV	GroupA	2	108533671	108687246	q	2q2	protein_coding	1	DEL	108610458	108000000	109000000	1.6766	1.5250	-0.1515	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000267796	LIN37	SV	GroupA	19	35748361	35754519	q	19q1	protein_coding	1	DEL	35751440	35000000	36000000	2.9397	3.0000	0.0603	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233354	LINC00028	SV	GroupA	20	31485778	31487574	q	20q1	lncRNA	1	DEL	31486676	31000000	32000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000178977	LINC00324	SV	GroupA	17	8220624	8224043	p	17p2	lncRNA	1	DEL	8222333	8000000	9000000	2.2155	2.4143	0.1988	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232931	LINC00342	SV	GroupA	2	95807052	95835003	q	2q1	lncRNA	1	DEL	95821027	95000000	96000000	0.8115	0.8500	0.0385	gain (~3 copies)	gain (~3 copies)
ENSG00000226240	LINC00381	SV	GroupA	13	74419158	74444735	q	13q6	lncRNA	1	DEL	74431946	74000000	75000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000230876	LINC00486	SV	GroupA	2	32825359	32926693	p	2p7	lncRNA	1	DEL	32876026	32000000	33000000	2.0114	2.2025	0.1911	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233559	LINC00513	SV	GroupA	7	130853720	130930682	q	7q8	lncRNA	1	DEL	130892201	130000000	131000000	1.1996	1.5338	0.3343	gain (~3 copies)	high amp (≥4 copies)
ENSG00000224177	LINC00570	SV	GroupA	2	11372612	11403175	p	2p9	lncRNA	1	DEL	11387893	11000000	12000000	1.7278	0.4701	-1.2577	high amp (≥4 copies)	mild gain
ENSG00000231782	LINC00575	SV	GroupA	4	82610974	82621610	q	4q4	lncRNA	1	DEL	82616292	82000000	83000000	2.6717	3.0000	0.3283	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000232677	LINC00665	SV	GroupA	19	36259540	36331770	q	19q2	lncRNA	1	DEL	36295655	36000000	37000000	1.2946	2.5061	1.2116	gain (~3 copies)	high amp (≥4 copies)
ENSG00000232139	LINC00867	SV	GroupA	10	118341437	118398468	q	10q8	lncRNA	1	DEL	118369952	118000000	119000000	0.4107	-0.1521	-0.5628	mild gain	diploid
ENSG00000188825	LINC00910	SV	GroupA	17	43338741	43389226	q	17q2	lncRNA	1	DEL	43363983	43000000	44000000	1.7410	2.0246	0.2836	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000251381	LINC00958	SV	GroupA	11	12961541	12989597	p	11p5	lncRNA	1	DEL	12975569	12000000	13000000	0.2234	-1.5941	-1.8175	diploid	deep loss / LOH
ENSG00000228393	LINC01004	SV	GroupA	7	104950315	105013068	q	7q5	lncRNA	1	DEL	104981691	104000000	105000000	-0.0484	0.5254	0.5737	diploid	mild gain
ENSG00000281706	LINC01012	SV	GroupA	6	27694026	27713706	p	6p4	lncRNA	1	DEL	27703866	27000000	28000000	1.4465	0.9102	-0.5363	gain (~3 copies)	gain (~3 copies)
ENSG00000272419	LINC01145	SV	GroupA	1	145214677	145215726	q	1q3	transcribed_unprocessed_pseudogene	1	DEL	145215201	145000000	146000000	2.5677	2.9789	0.4112	high amp (≥4 copies)	high amp (≥4 copies)
